sex,age,avg_income,avg_spend,avg_debt,avg_debt_credit,avg_credit_rat,vehicle_own_rat
2,79,20600000,1102043,11651726,9411726,4,0
1,39,40826000,8076234,144313350,64462827,4,0.068966
2,99,23250000,22125,9000000,0,5,0
1,24,22482000,1709221,13594004,8418817,4,0
1,24,22291000,2401360,9442081,9156336,4,0
1,29,26796000,2980308,32167710,17020493,4,0.069444
1,24,28500000,1840564,17544159,13250000,4,0.055556
2,59,33121000,4348101,117869588,14141039,4,0.045455
2,74,20285000,1485254,7253967,4630950,4,0
1,99,35500000,1518790,26820309,0,3,0
2,54,33819000,5101522,66643493,13347903,4,0.041096
2,69,25333000,1373699,63623211,8559925,3,0
1,74,33674000,2773122,57553721,22882146,3,0
1,34,36222000,5742475,40428496,23875477,4,0.096154
1,99,27250000,53032,113532847,21759135,5,0
2,69,25365000,2882126,50281835,12614198,3,0
1,79,23182000,1511464,18453117,22990650,3,0
2,99,16500000,90212,9074485,423456,4,0
1,64,47618000,5196972,129759831,31579261,4,0
1,99,23418000,401082,9788135,9788135,4,0
1,44,66482000,9767036,179183590,41084260,4,0.078431
2,39,37540000,9662114,88593648,23906623,4,0.1
2,44,36895000,8361630,89923492,15876398,4,0
1,34,33232000,4824558,53188875,17916967,4,0.017241
2,59,27703000,4308772,24756708,15540629,3,0.033557
1,29,26704000,2716905,8702833,6555992,4,0.08
2,29,24467000,4328667,25740170,13494846,4,0.055556
1,79,25333000,1799896,69250443,38875665,3,0
2,39,32127000,4817850,111094263,18324423,4,0.016393
1,54,40126000,4756971,68668088,20518711,4,0.038462
2,74,24663000,1637707,18855981,16549314,4,0
2,99,26500000,77413,4197763,0,4,0
1,34,29159000,3875214,13298018,13298018,5,0.1
1,74,26370000,1936845,10250742,7239825,4,0.02
2,24,21295000,2123825,5868463,6689002,4,0
1,29,27106000,3348961,27939748,11316931,4,0.057143
2,54,30688000,5427955,65502732,15216409,3,0.027933
1,69,58746000,4023129,240245488,41109581,3,0.090909
1,54,46137000,7856755,277747834,20655219,5,0.090909
2,74,35000000,1539584,222583868,5788882,4,0
1,44,43376000,6328173,57154011,31687701,4,0.066667
1,69,23375000,2489023,75302812,10910890,4,0.021277
1,49,42425000,9303884,136595681,19321939,4,0.117647
1,54,42290000,4628724,113606098,19656439,4,0.125
1,39,40136000,6026769,85007199,30196890,4,0.169492
1,79,25539000,815728,54338611,17971234,4,0
1,79,27159000,1335199,26389456,33000000,3,0
2,39,32827000,5903615,38411760,25278670,3,0.097561
1,34,32988000,3962469,25232396,15409333,4,0.03125
1,69,25201000,2261774,52631614,19576177,4,0
2,34,30701000,6702748,17190887,12931820,4,0
1,49,47715000,4603255,224936788,20555842,4,0.083333
2,64,32125000,3318672,76631305,32440078,4,0.125
1,54,43162000,3992205,56443390,13713109,4,0.065574
1,69,43820000,2533329,156350423,32476423,3,0
2,99,24000000,343024,0,0,4,0
2,59,32456000,3018997,86435075,27969266,4,0.018182
1,44,44330000,6826818,75550901,19398245,4,0.073529
2,79,160735000,258291,73026667,30000000,5,0
2,54,36059000,7222812,106176464,18822283,4,0.081967
2,34,31571000,4444729,49550192,23508395,3,0.029412
1,59,48054000,4066600,212513714,21796596,4,0.103448
1,59,111399000,7910768,319856418,42376632,4,0.083333
2,69,28532000,1528995,217552283,41468616,3,0
1,54,50690000,6262487,110730000,28658964,5,0.064935
1,74,27009000,2380300,119774190,18468799,4,0.052632
2,74,20333000,338711,37170000,0,5,0
1,59,40871000,4397845,87064788,22295511,5,0.053571
2,64,26028000,2560655,38116314,16158445,3,0
1,34,37000000,7579494,17499838,3000000,5,0
2,49,35698000,7376780,162476958,23161189,4,0.102941
2,59,32013000,3783937,68248553,24143237,4,0.122449
1,79,31146000,621806,292830568,31764826,4,0
1,24,22889000,2094543,7479220,7408632,4,0.018519
2,39,29804000,2942869,30335240,30335240,3,0
2,99,23375000,246755,51429391,3849885,4,0
2,59,44893000,3428829,303245235,26487774,4,0.076923
2,54,33197000,6064052,60187838,32283461,4,0.074074
2,39,29336000,5767411,21698525,10651657,3,0.027027
1,64,35783000,3503514,94037234,37904321,3,0
1,39,39609000,8126826,110580974,18249542,4,0.137255
1,44,36990000,6029130,152571527,16271313,5,0.095238
1,34,39461000,6164259,77943716,30503146,4,0.1
1,39,36789000,6108542,43294340,23499300,5,0.125
2,44,31317000,5320332,53442444,21976564,5,0.086957
2,29,25227000,4264202,16719647,10013331,4,0
1,24,25000000,2484702,0,0,5,0
1,44,43297000,4916448,101500556,19974102,4,0.142857
2,74,23500000,1351289,70526638,8225000,5,0
2,24,21600000,1727144,4506845,4506845,4,0
2,64,26864000,2602963,42027572,8868303,4,0
2,69,27592000,1685040,22327180,20827180,4,0
1,74,118514000,2098030,153819244,44206581,3,0
2,99,23500000,26348,11120000,10000000,4,0
1,49,43862000,7297804,134314119,21785081,5,0.05
1,99,55550000,90658,128986064,41276773,4,0
2,44,30400000,4568759,46954410,20931616,3,0
1,69,39163000,2784353,150847213,24241657,3,0.04
2,24,20703000,2505566,6039046,7052061,4,0
2,79,21000000,286016,52018500,0,4,0
2,49,34687000,11002925,87298515,24500713,4,0
1,74,29700000,3535381,86522032,30680326,3,0
1,49,83298000,5573382,188838361,23479959,4,0.068966
1,64,38492000,3488812,155109097,13867390,4,0.019608
1,29,27643000,3884621,21163336,9970022,4,0
2,69,28743000,3584477,68952111,22740461,3,0.041667
1,24,24778000,1924884,17932077,6702816,4,0.042553
2,79,26333000,511578,18577277,10328795,4,0
2,29,23765000,5399149,55394751,23665047,4,0.028571
2,54,34500000,7426882,41055311,16320984,3,0
1,64,33545000,4338897,100478813,15912455,4,0
1,29,27164000,3773739,36117806,7347308,5,0.038462
2,44,28967000,5767431,51782991,13950607,4,0
1,99,29797000,510363,39000000,31333333,4,0
1,54,55738000,3672625,343165440,17565661,6,0
2,39,32786000,6488846,78121547,14601823,4,0
2,74,27264000,1722594,25245708,23565708,4,0
2,69,22846000,1773683,152270280,5485537,3,0.035714
1,74,28957000,1868664,21991226,16109261,3,0.028571
1,24,23938000,1971412,61608698,6025000,4,0
1,54,42975000,4134999,90777512,22361774,5,0.04
2,24,25095000,2665321,18903319,16240442,4,0.046512
2,34,33638000,5129543,24903309,24903309,3,0.125
2,79,26654000,424370,101970000,32250000,4,0
1,69,66985000,3405460,136906514,42521062,3,0
1,59,56597000,5795949,255665452,45639251,3,0.075472
1,34,35286000,7806713,75774637,18166183,5,0.125
2,34,28955000,5269709,22783346,12252952,4,0
2,64,24210000,3287244,80064309,14180328,3,0
2,64,31971000,4655879,171840926,30932411,3,0
1,34,33879000,3955784,12769981,10202333,4,0
1,44,42143000,7752874,61021996,25102506,4,0
1,29,28500000,4392735,29626035,8625443,4,0.033333
1,49,42640000,7120762,68239574,23713624,4,0.052632
2,39,27681000,8373229,69077692,40299662,3,0.111111
1,79,36378000,1891188,548566670,19024312,3,0
1,99,30129000,283710,20265000,60000000,4,0
2,29,24538000,3881760,9728059,8781132,4,0.02381
2,59,32833000,2612214,235521010,28169680,3,0.04878
2,49,31411000,6431917,53859857,23386039,4,0.02439
1,29,39272000,4399493,130829653,12645787,5,0.157895
1,64,46173000,4755320,259551757,45876878,4,0.117647
2,74,24090000,488070,105534385,25759975,4,0
2,59,30593000,4708461,54014796,18010004,4,0.073171
1,69,26226000,1928594,65712144,11562362,3,0.03125
1,54,52753000,7127923,205790738,20919336,5,0.1
1,59,51944000,6005958,320384837,33571290,4,0
1,39,38209000,5190965,110954473,29125519,4,0.066667
1,39,40259000,7162969,90689076,26165895,3,0.111111
1,64,36418000,3022182,88663638,24506257,4,0.02381
2,39,31693000,4260926,25826432,25423858,4,0.090909
2,24,21500000,2082715,0,0,4,0
2,79,30000000,1598043,7706250,7706250,4,0
1,24,23091000,1743949,9516842,10576626,4,0.027778
2,54,31698000,6088601,69694081,19708941,3,0.130435
2,99,21667000,333578,78473140,1946280,4,0
1,44,43689000,7392984,85595545,32611491,4,0.138889
2,99,22873000,58418,59742500,27500000,4,0
1,44,42316000,24808020,66874938,41175778,5,0.055556
2,69,36833000,3314147,320895256,10940942,3,0.125
1,79,40195000,956781,119520550,48000000,3,0
2,54,30734000,5044392,66413003,22887571,3,0.042553
1,99,27000000,544323,40666667,19000000,3,0
2,54,38678000,5909665,151883601,33045146,3,0.133333
1,69,62649000,4323817,249460335,59930335,3,0
1,59,42169000,5149901,64030274,26696741,4,0.058824
2,59,29885000,8124091,62376353,15902553,3,0
1,64,88146000,4230936,128931556,31004914,3,0
1,54,48210000,4923313,157668066,41116172,4,0.084746
1,39,33666000,4599287,47513739,20159686,4,0.090909
1,74,56552000,1678482,175781403,31698011,3,0
2,69,34799000,2253318,30639501,12230545,4,0
2,44,34506000,6336062,34648361,23933184,4,0.047619
1,49,46454000,5806378,113196968,50154479,4,0.037037
2,49,30350000,4784949,46028517,26132686,4,0
1,34,33731000,5029029,27721696,13222232,4,0.103448
2,44,30538000,4878912,33106096,19588087,3,0.083333
1,29,26571000,3139346,4425412,4425412,4,0
1,64,30238000,2715959,87150682,17245622,4,0.043011
1,99,26414000,1180602,92373993,30413181,3,0
1,79,77855000,1622915,114531408,48381087,3,0
2,99,24259000,475613,251463246,32500000,4,0
1,44,44120000,7285098,113328011,25852248,4,0.043478
1,64,28488000,3830663,62561180,24282710,3,0
1,24,23667000,2447832,0,0,5,0
2,54,29143000,5019405,24266975,12763870,4,0.090909
1,44,35040000,6599437,41157915,18566081,5,0.091954
1,24,22861000,2148288,21893921,15664734,4,0.017544
2,29,27001000,4272815,26669373,9454835,4,0.039216
2,54,30387000,4761359,69104661,16134439,3,0.029851
1,54,37084000,4115595,52136121,18486858,4,0.09434
1,59,47183000,4884802,89794896,30941822,4,0.057143
1,54,66369000,3176722,248561785,34660661,4,0.111111
1,34,36941000,5902381,57564938,23543152,4,0.053333
2,39,35343000,6818255,64165955,21999467,3,0.045732
1,39,42833000,6357284,102091481,29306259,4,0.088235
2,24,21563000,2442074,8461233,8461233,4,0.015625
1,99,35045000,248751,145195000,35000000,4,0
2,69,81632000,1146704,374569720,41000000,3,0
2,74,23624000,743110,214385486,26666667,4,0
1,29,26553000,4165498,41047305,16715840,5,0.065574
1,54,48866000,6054352,89053504,35210029,4,0.120482
1,49,48450000,7017621,115089000,33322642,4,0.092486
1,99,36788000,569583,37265143,54586227,3,0
1,64,45880000,3288944,115052127,48557518,4,0
1,54,43298000,6012997,101442802,25403311,5,0.075472
2,39,28787000,5834554,24574336,13906063,4,0.035714
1,24,24487000,2184737,54569720,9211312,4,0.003333
2,69,26715000,2181576,77167943,10682697,3,0.006329
2,79,22146000,250651,44102903,3576647,4,0
1,29,30015000,4170263,91081204,19675247,4,0.027778
1,29,29687000,3274733,24666354,16781041,4,0.079787
2,49,31111000,5012863,71125525,53738204,4,0.0625
2,59,28072000,3188297,57835820,15870338,4,0.038961
2,64,35933000,2473926,240993770,55722866,3,0
1,39,37139000,5626760,43171165,16407572,5,0.083333
2,49,35328000,5792617,99227089,21261812,3,0.039886
1,79,24175000,676117,74424143,36227766,3,0
2,64,28521000,2458132,106691838,17249624,3,0.005051
1,59,42525000,5949877,106311670,27213245,4,0.056338
2,49,37409000,9568994,96724084,23562996,3,0.108696
2,39,36211000,7396035,68527998,27682672,3,0.048544
1,74,34497000,3935121,91269417,15250000,2,0
2,74,25515000,1046983,68516496,8263780,3,0
2,34,30443000,6231746,20274089,14949930,3,0.035714
2,99,0,653307,200000000,0,4,0
1,39,44420000,7002507,86264530,32376148,4,0.075862
1,49,43037000,7051958,165620040,26744965,4,0.104167
2,59,34468000,2726257,355503107,12413486,4,0
1,69,33314000,4430998,146802430,32431575,3,0
1,44,56984000,6395337,138693756,28322409,4,0.090909
1,49,74106000,4496448,310981493,42585587,3,0.083333
2,44,33916000,7316032,56219320,17454921,4,0.037037
2,69,26266000,2014301,114384415,1656804,3,0
1,54,45668000,5861886,155588191,25567197,4,0.077465
1,59,49702000,4948243,114413061,29739690,4,0.070833
1,99,23605000,245010,42512424,12507013,4,0
1,24,23167000,1749707,6150000,0,4,0
1,74,77938000,3069132,285741478,33370068,3,0
1,74,28683000,2746192,146882857,36327673,3,0.038462
1,64,48323000,6310292,174660524,25922288,4,0.030303
2,99,16000000,80648,0,0,4,0
2,44,34735000,7713510,77876146,19387026,4,0.057803
1,79,32211000,1238812,247419292,31559056,2,0
1,69,33681000,2641294,153833337,22585472,4,0
1,34,36814000,6053566,43584720,25014479,4,0.137931
1,74,25360000,1602296,34744100,20634875,3,0.017544
1,64,65581000,5519426,138553085,28485968,4,0.097561
2,34,30236000,5256243,31271959,16273042,4,0.04
1,49,48956000,8204227,115792690,32567609,4,0.081818
2,69,24800000,3843518,28603298,16596494,3,0.04
2,79,20000000,459262,28000000,0,3,0
1,44,46586000,7387394,117140670,33289225,4,0.097059
1,69,30809000,2897473,27354026,17697988,3,0.043478
2,24,21058000,2344015,4846958,3943917,4,0
2,99,22667000,33883,39000000,0,4,0
2,34,29072000,6206451,28672277,11153325,3,0.033898
1,34,33695000,6180693,45336664,21601625,3,0.162162
2,99,22299000,58515,10518805,8509537,4,0
2,74,26333000,1416776,2566944,2566944,5,0
2,39,30204000,5349583,30744646,14394602,4,0.058824
2,29,27182000,3347550,19001245,8089935,3,0
2,64,28852000,1879493,78291632,27144979,3,0
1,24,22740000,1985615,12379572,7344125,4,0
2,59,40886000,2892835,296035949,26927298,3,0
2,49,29902000,6327606,27405722,23416600,4,0.050847
2,59,33801000,4535830,103652373,24544248,3,0.065789
2,34,29832000,5731726,20787666,16835420,4,0.06
1,34,33335000,4047706,50794257,14463304,4,0.076923
1,39,53659000,2676182,122622750,40087023,5,0.230769
1,44,45565000,8723121,120932455,28075160,4,0.095238
2,69,23210000,1905387,56363926,10360432,4,0
2,79,35718000,469527,87279058,31916385,4,0
2,54,34280000,6289927,115911774,38181819,3,0.081081
2,29,25877000,4467905,42826157,10561117,4,0.026882
2,74,21333000,2331595,11984947,2502082,4,0
1,74,34549000,2394852,93975761,32922933,3,0.008197
2,79,22530000,661334,25485000,32000000,3,0
2,64,26506000,1980014,56977756,14318585,3,0.013889
2,74,19094000,958790,54248177,11601928,4,0.034483
2,44,32131000,6793944,73179131,21321718,4,0.022727
1,79,29924000,1353682,35096290,24843441,3,0
2,49,34977000,9483114,178445730,27057118,3,0.018868
2,54,33218000,4923728,100634221,22754042,4,0.047619
1,79,27962000,640693,23810501,16616450,4,0.026316
1,49,39944000,5913196,61091550,20736749,4,0.045977
1,59,46870000,5173469,99635443,14679013,4,0.070707
2,29,23737000,4042398,14349744,15117945,4,0.047619
2,24,23208000,2646476,11889548,10800434,4,0.007605
1,69,32914000,2142003,228368619,18357700,3,0.018868
2,59,33970000,4885919,58041931,25494394,3,0.033898
1,69,60353000,2962199,357427251,39944450,4,0
1,39,40505000,7788249,73905299,26754503,4,0.081081
2,24,21521000,2499185,7384647,5729111,4,0
2,44,32843000,8450262,103408047,19655089,4,0.058824
1,59,75091000,3169412,140579175,54004407,5,0.083333
2,54,36195000,5454202,91878613,16255828,4,0.039216
1,29,28987000,2789261,33122726,32767113,4,0.064516
2,64,29053000,2331725,14365702,8236715,3,0.02381
1,69,29911000,3659567,94846517,10545053,3,0
2,54,30722000,5118587,56599001,16653725,3,0.044944
1,44,42356000,6634580,52537621,22978478,3,0.044776
2,44,30500000,4707675,43183567,9580008,4,0.047619
2,49,31915000,7636930,53789718,15878006,4,0.027027
1,54,36762000,2539679,18438393,10379017,5,0.088235
1,99,26750000,550071,29873378,31748883,3,0
2,69,22000000,1626372,52269551,13539102,4,0
2,24,21308000,1649231,0,0,4,0
1,29,29251000,3258535,40127618,20551937,4,0.107143
1,54,45314000,7850530,62788245,20587721,4,0.044776
2,59,28648000,2726196,51352159,13341417,4,0
2,64,27399000,4435288,92906651,19290204,4,0
2,64,30574000,2488544,190772148,20281533,3,0.011236
1,59,36353000,3371188,69675573,10200109,5,0.037037
1,99,28000000,144414,0,0,3,0
2,79,19667000,429065,0,0,3,0
1,74,29859000,988654,79915559,4350673,4,0
1,34,33037000,3172023,27522940,26914410,4,0
1,69,27167000,2478650,12856497,8146445,3,0.03125
2,49,32371000,6132627,46866824,18140066,3,0.013514
1,29,31072000,3582139,56201810,13978278,4,0.04
2,54,27055000,3329553,49730156,14927996,4,0.181818
2,29,26019000,4104821,19728746,17806457,4,0.034483
1,49,47364000,6910758,79915622,32939573,4,0.063492
2,99,20000000,361299,49580000,0,4,0
1,24,23556000,2154974,2958269,2958269,5,0
2,74,20417000,1333900,29463564,10427129,3,0
2,44,32952000,4565705,43033040,19239972,3,0.03125
2,59,31636000,3197660,90755202,15666179,3,0.03252
1,44,37754000,5279248,83305315,15451476,4,0.052632
1,64,34126000,3236676,83103925,14333470,2,0.011236
2,74,23200000,1243636,20297526,16444604,4,0
2,29,27004000,4921772,41350258,15922482,3,0.011905
2,34,29794000,6125989,37609242,22273357,3,0.032787
1,64,44226000,3062864,57745999,18835730,4,0.045455
2,79,0,1202419,5640874,3081747,4,0
2,69,25400000,1826136,13656728,12610667,3,0
1,79,28000000,749860,47782875,7000000,3,0
2,39,31965000,6142098,16968436,14030948,4,0.08
1,74,28333000,781008,40083668,22625502,4,0.111111
1,59,45691000,6316937,69277868,31961037,3,0.033333
2,99,21400000,840931,26522391,0,4,0
1,49,53400000,8389916,70779622,19603579,5,0.25
1,39,42688000,6139417,103027797,39302948,4,0.125
1,79,26500000,2475139,17725933,15065652,3,0
2,24,21792000,1851768,7707734,7753828,4,0
2,39,32479000,5611447,27133650,18727507,3,0
2,34,25902000,3903658,73642480,21320105,4,0.037037
1,49,43719000,4582291,84278708,28164319,5,0
2,44,35186000,9797415,79336926,41664436,5,0.076923
1,44,35806000,5801406,91807882,12903203,4,0
1,24,24250000,1877635,14174596,13105852,4,0.020619
1,74,35144000,2673742,155967152,11947680,3,0
2,54,29074000,4277137,31765406,11888329,4,0.044444
1,34,35976000,5380668,51071473,20385149,4,0.016667
2,59,23943000,2624474,102884865,9797962,4,0.133333
1,39,40253000,4797021,132560292,28949734,4,0.029412
1,39,38250000,6240043,52545586,26646303,4,0.046875
1,54,66354000,7250436,136456298,26158983,4,0.272727
2,49,31758000,4919128,58106781,31620760,5,0
2,34,27400000,4150338,22135912,29834296,4,0.111111
2,69,27286000,1622815,44731254,23168930,4,0
1,29,28339000,3174065,14972697,15925599,4,0.133333
1,69,34715000,2309225,85564630,37428559,3,0
1,74,54644000,2775944,126655998,29994605,3,0
2,29,26297000,3029867,58382804,19713738,4,0
2,59,26462000,4187759,55699885,12683975,4,0
2,24,21500000,4515394,6714825,6714825,5,0
1,44,50362000,9017863,104253525,30256324,4,0.0625
1,49,60796000,6231999,256493564,41118801,4,0.047619
1,34,30363000,6617082,16510032,15132981,5,0
2,64,25857000,1133737,44757470,17469991,3,0
1,54,60651000,7086825,142206575,47921955,3,0.15
2,44,42748000,10327714,44488618,22219843,4,0.055556
1,64,52211000,3322714,153368193,38182519,3,0
1,79,49253000,1222423,172954774,28407694,4,0.058824
2,49,37168000,6487534,278083337,16748066,4,0
1,59,56750000,2735209,192921629,28094074,4,0
2,39,32777000,11521408,72754592,25688961,3,0.130435
1,99,36201000,1266330,60913250,42333333,4,0
2,79,27667000,176549,0,0,4,0
2,99,26167000,820379,0,0,4,0
1,24,26000000,3506679,109806655,20533525,4,0
2,74,27963000,112659,30144341,30000000,4,0
2,54,27660000,7316561,68617749,18158527,5,0
1,39,40077000,6726150,83741614,21113779,4,0.129032
1,64,36445000,3513188,72335255,18117786,4,0.022222
2,74,26667000,1277894,105105343,5105343,3,0
2,39,35245000,4053324,29720526,17073495,3,0
2,24,23750000,2185353,13152291,13152291,4,0
2,64,34686000,1030998,350917407,20870277,4,0.026316
2,59,43995000,4122699,83067816,26052912,4,0
1,24,22818000,1773688,25088644,4250515,4,0.018868
1,44,53017000,7336822,167019528,41939624,4,0.068966
2,24,21429000,3175197,14200296,14200296,4,0
2,64,27204000,3301560,209767882,19979192,4,0
2,44,27089000,5136587,91386038,22286941,4,0
1,24,23143000,1398371,0,0,4,0
1,49,52507000,8992767,125010143,37148070,5,0.109091
1,69,29313000,4062739,189467468,14503695,3,0
1,59,54703000,5199255,92673219,54097770,4,0.05
2,44,37912000,7539550,55909352,12432330,3,0
1,69,104829000,6140510,13278236,15834709,2,0
2,69,27250000,1500094,156827330,13933721,3,0
1,49,55264000,8653151,122763308,36209929,3,0
1,59,64475000,3971801,246327381,53810522,4,0
1,39,45684000,10578031,104105525,32190668,4,0.107143
